id,project_id,month,cumulative_expenditure_cr,physical_progress_pct,reported_issues
57450,PRJ_1939,2018-09-01,110.15,49.85,none
57451,PRJ_1939,2018-10-01,115.95,52.57,none
57452,PRJ_1940,2020-09-01,3.6,1.02,land acquisition delay; subcontractor dispute
57453,PRJ_1940,2020-10-01,5.37,1.48,contractor mobilization pending
57454,PRJ_1940,2020-10-01,5.73,1.68,utility shifting pending
57455,PRJ_1940,2020-12-01,7.73,2.26,forest clearance delayed; raw material supply shortage
57456,PRJ_1940,2020-12-01,9.51,2.8,utility shifting pending
57457,PRJ_1940,2021-01-01,10.64,3.0,environmental clearance pending; raw material supply shortage
57458,PRJ_1940,2021-03-01,11.93,3.27,land acquisition delay; fund release delay
57459,PRJ_1940,2021-04-01,12.96,3.53,
57460,PRJ_1940,2021-05-01,14.27,3.79,utility shifting pending; equipment procurement delay
57461,PRJ_1940,2021-06-01,15.04,4.35,forest clearance delayed
57462,PRJ_1940,2021-07-01,16.16,4.71,environmental clearance pending; fund release delay
57463,PRJ_1940,2021-08-01,18.83,5.09,forest clearance delayed
57464,PRJ_1940,2021-09-01,45.8,13.6,none
57465,PRJ_1940,2021-10-01,59.9,16.13,none
57466,PRJ_1940,2021-11-01,59.21,17.71,none
57467,PRJ_1940,2021-12-01,63.7,17.71,fund release delay
57468,PRJ_1940,2022-01-01,71.9,19.95,none
57469,PRJ_1940,2022-01-01,73.2,19.95,none
57470,PRJ_1940,2022-03-01,73.49,21.29,
57471,PRJ_1940,2022-04-01,82.89,23.32,none
57472,PRJ_1940,2022-05-01,83.73,24.56,none
57473,PRJ_1940,2022-06-01,92.71,27.69,none
57474,PRJ_1940,2022-07-01,93.75,27.69,fund release delay
57475,PRJ_1940,2022-08-01,105.67,28.38,none
57476,PRJ_1940,2022-09-01,139.07,33.0,none
57477,PRJ_1940,2022-10-01,141.28,33.0,none
57478,PRJ_1940,2022-11-01,152.34,35.93,none
57479,PRJ_1940,2022-12-01,161.48,39.55,
57480,PRJ_1940,2023-01-01,183.2,41.9,raw material supply shortage
57481,PRJ_1940,2023-01-01,195.51,44.01,none
57482,PRJ_1940,2023-03-01,195.45,44.01,monsoon disruption
57483,PRJ_1940,2023-04-01,210.27,48.52,none
57484,PRJ_1940,2023-05-01,232.08,50.39,equipment procurement delay
57485,PRJ_1940,2023-06-01,216.27,50.47,fund release delay
57486,PRJ_1940,2023-07-01,239.68,52.45,none
57487,PRJ_1940,2023-08-01,251.04,56.08,none
57488,PRJ_1940,2023-09-01,242.94,56.57,none
57489,PRJ_1940,2023-10-01,270.07,60.49,raw material supply shortage
57490,PRJ_1940,2023-11-01,279.02,62.7,none
57491,PRJ_1940,2023-12-01,269.08,64.62,equipment procurement delay
57492,PRJ_1940,2024-01-01,302.17,66.37,none
57493,PRJ_1940,2024-01-01,279.1,66.65,raw material supply shortage
57494,PRJ_1940,2024-03-01,286.09,69.83,fund release delay
57495,PRJ_1940,2024-04-01,306.27,71.43,none
57496,PRJ_1940,2024-05-01,345.14,74.98,none
57497,PRJ_1940,2024-06-01,312.81,74.98,none
57498,PRJ_1940,2024-07-01,357.93,78.66,none
57499,PRJ_1940,2024-08-01,363.69,80.41,design change approval pending
57500,PRJ_1941,2020-04-01,17.42,3.63,none
57501,PRJ_1941,2020-05-01,33.31,6.37,fund release delay
57502,PRJ_1941,2020-05-01,31.73,6.37,none
57503,PRJ_1941,2020-07-01,55.03,10.37,none
57504,PRJ_1941,2020-07-01,53.28,10.37,raw material supply shortage
57505,PRJ_1941,2020-08-01,69.3,12.99,raw material supply shortage
57506,PRJ_1941,2020-09-01,67.9,12.99,none
57507,PRJ_1941,2020-10-01,80.19,16.86,none
57508,PRJ_1941,2020-11-01,92.43,18.25,none
57509,PRJ_1941,2020-12-01,102.63,19.87,none
57510,PRJ_1941,2021-01-01,132.66,26.2,none
57511,PRJ_1941,2021-03-01,147.14,28.76,none
57512,PRJ_1941,2021-04-01,146.77,29.85,none
57513,PRJ_1941,2021-05-01,191.96,36.8,none
57514,PRJ_1941,2021-06-01,195.89,38.82,design change approval pending
57515,PRJ_1941,2021-07-01,243.84,45.33,none
57516,PRJ_1941,2021-08-01,241.62,49.08,equipment procurement delay
57517,PRJ_1941,2021-08-01,269.13,50.54,none
57518,PRJ_1941,2021-09-01,301.51,57.04,equipment procurement delay
57519,PRJ_1941,2021-10-01,300.71,58.86,none
57520,PRJ_1941,2021-11-01,315.98,66.06,none
57521,PRJ_1941,2021-12-01,362.51,70.11,none
57522,PRJ_1941,2022-01-01,370.25,71.44,none
57523,PRJ_1941,2022-03-01,392.65,76.15,subcontractor dispute
57524,PRJ_1941,2022-04-01,382.76,79.25,
57525,PRJ_1941,2022-05-01,402.1,81.26,
57526,PRJ_1941,2022-06-01,427.06,82.11,
57527,PRJ_1941,2022-07-01,464.9,86.22,
57528,PRJ_1941,2022-08-01,446.4,89.13,none
57529,PRJ_1941,2022-08-01,440.78,90.62,none
57530,PRJ_1942,2020-09-01,26.72,6.74,subcontractor dispute
57531,PRJ_1942,2020-10-01,25.99,6.74,none
57532,PRJ_1942,2020-10-01,31.47,7.94,none
57533,PRJ_1942,2020-12-01,31.81,8.55,law and order issue
57534,PRJ_1942,2020-12-01,34.82,9.18,
57535,PRJ_1942,2021-01-01,41.21,10.78,none
57536,PRJ_1942,2021-03-01,45.08,11.5,none
57537,PRJ_1942,2021-04-01,49.17,12.7,none
57538,PRJ_1942,2021-05-01,49.71,12.7,none
57539,PRJ_1942,2021-06-01,50.95,12.7,none
57540,PRJ_1942,2021-07-01,48.58,13.09,fund release delay
57541,PRJ_1942,2021-08-01,65.95,17.36,none
57542,PRJ_1942,2021-09-01,70.87,17.36,
57543,PRJ_1942,2021-10-01,74.16,19.37,fund release delay
57544,PRJ_1942,2021-11-01,75.42,20.8,none
57545,PRJ_1942,2021-12-01,83.28,22.32,none
57546,PRJ_1942,2022-01-01,104.27,25.72,none
57547,PRJ_1942,2022-01-01,106.71,26.2,
57548,PRJ_1942,2022-03-01,115.86,29.86,none
57549,PRJ_1942,2022-04-01,122.49,30.53,none
57550,PRJ_1942,2022-05-01,153.91,36.39,monsoon disruption
57551,PRJ_1942,2022-06-01,147.25,36.39,monsoon disruption
57552,PRJ_1942,2022-07-01,170.5,42.04,none
57553,PRJ_1942,2022-08-01,164.36,42.37,none
57554,PRJ_1942,2022-09-01,179.02,44.08,
57555,PRJ_1942,2022-10-01,208.02,48.75,none
57556,PRJ_1942,2022-11-01,214.5,53.04,none
57557,PRJ_1942,2022-12-01,229.09,55.61,none
57558,PRJ_1942,2023-01-01,254.64,58.92,fund release delay
57559,PRJ_1942,2023-01-01,238.49,60.63,none
57560,PRJ_1942,2023-03-01,249.98,64.17,none
57561,PRJ_1942,2023-04-01,271.65,66.36,none
57562,PRJ_1942,2023-05-01,292.03,68.05,none
57563,PRJ_1942,2023-06-01,275.22,71.21,none
57564,PRJ_1942,2023-07-01,312.04,71.84,none
57565,PRJ_1942,2023-08-01,314.97,73.99,none
57566,PRJ_1942,2023-09-01,336.3,77.56,fund release delay
57567,PRJ_1942,2023-10-01,327.61,80.41,none
57568,PRJ_1942,2023-11-01,321.02,80.41,none
57569,PRJ_1942,2023-12-01,338.81,81.35,raw material supply shortage
57570,PRJ_1942,2024-01-01,357.08,83.24,none
57571,PRJ_1943,2016-09-01,10.85,5.43,none
57572,PRJ_1943,2016-10-01,11.8,5.77,none
57573,PRJ_1943,2016-10-01,10.9,5.77,raw material supply shortage
57574,PRJ_1943,2016-12-01,16.63,8.5,design change approval pending
57575,PRJ_1943,2016-12-01,17.09,8.5,none
57576,PRJ_1943,2017-01-01,19.66,10.06,none
57577,PRJ_1943,2017-03-01,24.19,12.0,none
57578,PRJ_1943,2017-04-01,23.33,12.0,none
57579,PRJ_1943,2017-05-01,27.87,14.47,none
57580,PRJ_1943,2017-06-01,29.09,14.47,none
57581,PRJ_1943,2017-07-01,30.95,15.16,none
57582,PRJ_1943,2017-08-01,38.61,18.98,none
57583,PRJ_1943,2017-09-01,40.46,18.98,none
57584,PRJ_1943,2017-10-01,41.4,20.48,none
57585,PRJ_1943,2017-11-01,44.3,21.89,none
57586,PRJ_1943,2017-12-01,50.8,25.6,none
57587,PRJ_1943,2018-01-01,63.17,30.28,equipment procurement delay
57588,PRJ_1944,2018-11-01,5.26,3.39,design change approval pending
57589,PRJ_1944,2018-12-01,7.49,4.65,
57590,PRJ_1944,2018-12-01,7.63,4.77,none
57591,PRJ_1944,2019-01-01,8.54,5.79,none
57592,PRJ_1944,2019-03-01,9.82,6.59,none
57593,PRJ_1944,2019-04-01,10.89,7.27,none
57594,PRJ_1944,2019-05-01,14.16,9.02,none
57595,PRJ_1944,2019-06-01,17.53,11.25,none
57596,PRJ_1944,2019-07-01,18.91,11.88,
57597,PRJ_1944,2019-08-01,19.64,12.55,none
57598,PRJ_1944,2019-09-01,21.65,12.84,none
57599,PRJ_1944,2019-10-01,26.21,15.7,none
57600,PRJ_1944,2019-11-01,28.94,18.84,none
57601,PRJ_1944,2019-12-01,30.6,19.09,none
57602,PRJ_1944,2020-01-01,33.43,22.24,none
57603,PRJ_1944,2020-01-01,36.25,24.07,none
57604,PRJ_1944,2020-03-01,40.73,24.56,none
57605,PRJ_1944,2020-04-01,38.56,25.83,equipment procurement delay
57606,PRJ_1945,2018-01-01,73.62,4.8,
57607,PRJ_1945,2018-01-01,83.97,5.32,raw material supply shortage
57608,PRJ_1945,2018-03-01,132.54,8.38,none
57609,PRJ_1945,2018-04-01,145.55,8.97,none
57610,PRJ_1945,2018-05-01,139.19,8.97,none
57611,PRJ_1945,2018-06-01,153.83,9.91,none
57612,PRJ_1945,2018-07-01,152.87,10.17,monsoon disruption
57613,PRJ_1945,2018-08-01,163.55,10.92,none
57614,PRJ_1945,2018-09-01,164.4,10.92,subcontractor dispute
57615,PRJ_1945,2018-10-01,185.77,12.73,none
57616,PRJ_1945,2018-11-01,224.18,14.41,none
57617,PRJ_1945,2018-12-01,221.2,14.41,none
57618,PRJ_1945,2019-01-01,252.27,15.78,
57619,PRJ_1945,2019-01-01,276.8,18.72,
57620,PRJ_1945,2019-03-01,317.5,20.37,none
57621,PRJ_1945,2019-04-01,351.18,22.67,
57622,PRJ_1945,2019-05-01,394.15,25.15,none
57623,PRJ_1945,2019-06-01,446.15,28.62,none
57624,PRJ_1945,2019-07-01,435.13,28.62,none
57625,PRJ_1945,2019-08-01,440.83,30.24,none
57626,PRJ_1945,2019-09-01,510.04,34.9,fund release delay
57627,PRJ_1945,2019-10-01,576.22,37.58,
57628,PRJ_1945,2019-11-01,620.95,38.76,none
57629,PRJ_1945,2019-12-01,638.49,43.34,none
57630,PRJ_1945,2020-01-01,709.86,45.67,none
57631,PRJ_1945,2020-01-01,699.67,47.21,none
57632,PRJ_1945,2020-03-01,823.68,51.21,monsoon disruption
57633,PRJ_1945,2020-04-01,799.72,53.69,law and order issue
57634,PRJ_1945,2020-05-01,823.12,53.82,none
57635,PRJ_1945,2020-06-01,861.41,57.33,none
57636,PRJ_1945,2020-07-01,889.74,60.25,none
57637,PRJ_1945,2020-08-01,1049.89,65.48,none
57638,PRJ_1945,2020-09-01,1047.71,65.48,none
57639,PRJ_1945,2020-10-01,1065.14,66.62,none
57640,PRJ_1945,2020-10-01,1063.85,69.65,none
57641,PRJ_1945,2020-12-01,1121.07,72.38,none
57642,PRJ_1945,2020-12-01,1082.02,75.02,none
57643,PRJ_1945,2021-01-01,1197.15,78.25,none
57644,PRJ_1945,2021-03-01,1214.65,78.25,none
57645,PRJ_1945,2021-04-01,1228.26,79.65,none
57646,PRJ_1945,2021-05-01,1267.52,82.29,none
57647,PRJ_1945,2021-06-01,1218.44,84.41,none
57648,PRJ_1945,2021-07-01,1286.32,86.09,monsoon disruption
57649,PRJ_1945,2021-08-01,1368.55,86.22,equipment procurement delay
57650,PRJ_1945,2021-09-01,1303.67,86.81,none
57651,PRJ_1945,2021-10-01,1421.38,87.47,none
57652,PRJ_1945,2021-11-01,1432.75,89.13,none
57653,PRJ_1945,2021-12-01,1391.61,91.57,none
57654,PRJ_1946,2017-07-01,83.08,6.34,raw material supply shortage
57655,PRJ_1946,2017-07-01,86.01,7.09,none
57656,PRJ_1946,2017-08-01,87.18,7.09,none
57657,PRJ_1946,2017-09-01,86.36,7.09,none
57658,PRJ_1946,2017-10-01,83.88,7.09,none
57659,PRJ_1946,2017-11-01,96.21,7.65,
57660,PRJ_1946,2017-12-01,131.25,11.11,none
57661,PRJ_1946,2018-01-01,144.66,11.11,none
57662,PRJ_1946,2018-03-01,153.22,11.11,
57663,PRJ_1946,2018-03-01,147.7,11.11,none
57664,PRJ_1946,2018-05-01,174.47,13.24,none
57665,PRJ_1946,2018-05-01,215.83,15.66,
57666,PRJ_1946,2018-07-01,244.78,17.56,
57667,PRJ_1946,2018-07-01,239.44,17.56,raw material supply shortage
57668,PRJ_1946,2018-08-01,249.78,17.56,none
57669,PRJ_1946,2018-09-01,263.54,19.54,law and order issue
57670,PRJ_1946,2018-10-01,308.43,23.39,
57671,PRJ_1947,2017-09-01,6.08,1.16,environmental clearance pending
57672,PRJ_1947,2017-10-01,9.7,1.89,contractor mobilization pending
57673,PRJ_1947,2017-10-01,15.07,2.93,environmental clearance pending
57674,PRJ_1947,2017-12-01,19.97,3.54,contractor mobilization pending; equipment procurement delay
57675,PRJ_1947,2017-12-01,21.89,4.11,
57676,PRJ_1947,2018-01-01,26.67,4.77,contractor mobilization pending
57677,PRJ_1947,2018-03-01,27.54,5.51,forest clearance delayed
57678,PRJ_1947,2018-04-01,34.87,6.35,environmental clearance pending; raw material supply shortage
57679,PRJ_1947,2018-05-01,37.43,6.91,right of way (RoW) dispute
57680,PRJ_1947,2018-06-01,38.41,7.38,land acquisition delay; law and order issue
57681,PRJ_1947,2018-07-01,44.26,7.94,forest clearance delayed; equipment procurement delay
57682,PRJ_1947,2018-08-01,49.65,9.07,contractor mobilization pending
57683,PRJ_1947,2018-09-01,158.57,29.04,none
57684,PRJ_1947,2018-10-01,167.36,32.95,none
57685,PRJ_1947,2018-11-01,211.58,37.8,subcontractor dispute
57686,PRJ_1947,2018-12-01,223.41,41.22,raw material supply shortage
57687,PRJ_1947,2019-01-01,260.43,46.84,
57688,PRJ_1947,2019-01-01,256.55,48.17,none
57689,PRJ_1947,2019-03-01,347.54,55.75,none
57690,PRJ_1947,2019-04-01,356.16,56.55,
57691,PRJ_1947,2019-05-01,428.8,63.11,none
57692,PRJ_1947,2019-06-01,448.18,66.33,none
57693,PRJ_1947,2019-07-01,475.98,71.45,none
57694,PRJ_1947,2019-08-01,480.52,72.89,equipment procurement delay
57695,PRJ_1947,2019-09-01,521.48,77.93,none
57696,PRJ_1947,2019-10-01,533.27,79.39,none
57697,PRJ_1947,2019-11-01,506.97,83.12,none
57698,PRJ_1947,2019-12-01,556.3,83.24,none
57699,PRJ_1947,2020-01-01,550.55,87.28,monsoon disruption
57700,PRJ_1947,2020-01-01,599.84,88.19,none
57701,PRJ_1947,2020-03-01,551.23,89.26,none
57702,PRJ_1947,2020-04-01,563.79,91.87,none
57703,PRJ_1947,2020-05-01,616.85,91.87,none
57704,PRJ_1947,2020-06-01,629.38,95.02,none
57705,PRJ_1947,2020-07-01,585.63,95.02,law and order issue
57706,PRJ_1947,2020-08-01,630.88,96.43,none
57707,PRJ_1948,2016-08-01,57.79,6.53,subcontractor dispute
57708,PRJ_1948,2016-08-01,60.3,6.53,none
57709,PRJ_1948,2016-09-01,64.59,6.53,none
57710,PRJ_1948,2016-10-01,69.29,7.14,law and order issue
57711,PRJ_1948,2016-11-01,67.46,7.42,none
57712,PRJ_1948,2016-12-01,75.87,8.54,none
57713,PRJ_1948,2017-01-01,74.99,8.54,none
57714,PRJ_1948,2017-03-01,109.12,11.66,subcontractor dispute
57715,PRJ_1948,2017-04-01,127.62,13.16,none
57716,PRJ_1948,2017-05-01,122.94,13.16,design change approval pending
57717,PRJ_1948,2017-06-01,118.15,13.46,design change approval pending
57718,PRJ_1948,2017-07-01,125.1,13.46,none
57719,PRJ_1948,2017-08-01,167.32,17.64,none
57720,PRJ_1948,2017-08-01,166.6,17.64,none
57721,PRJ_1948,2017-10-01,166.85,18.28,none
57722,PRJ_1948,2017-10-01,193.8,21.63,
57723,PRJ_1948,2017-12-01,201.8,21.63,none
57724,PRJ_1948,2017-12-01,229.0,25.23,none
57725,PRJ_1948,2018-01-01,242.39,25.88,fund release delay
57726,PRJ_1948,2018-03-01,282.01,29.82,none
57727,PRJ_1948,2018-04-01,309.74,31.83,none
57728,PRJ_1948,2018-05-01,332.15,33.0,none
57729,PRJ_1948,2018-06-01,375.82,36.62,none
57730,PRJ_1948,2018-07-01,369.59,36.62,none
57731,PRJ_1948,2018-08-01,399.06,38.01,none
57732,PRJ_1948,2018-08-01,423.07,41.94,none
57733,PRJ_1948,2018-10-01,446.08,43.6,none
57734,PRJ_1948,2018-10-01,466.82,48.2,none
57735,PRJ_1948,2018-12-01,499.53,49.44,none
57736,PRJ_1948,2018-12-01,543.68,52.06,none
57737,PRJ_1948,2019-01-01,521.62,54.45,monsoon disruption
57738,PRJ_1948,2019-03-01,550.64,58.74,none
57739,PRJ_1948,2019-04-01,606.36,60.45,none
57740,PRJ_1948,2019-05-01,646.34,61.88,none
57741,PRJ_1948,2019-06-01,620.89,64.7,none
57742,PRJ_1948,2019-07-01,691.41,68.09,none
57743,PRJ_1948,2019-08-01,656.29,69.29,none
57744,PRJ_1948,2019-09-01,690.58,72.26,none
57745,PRJ_1948,2019-10-01,724.75,72.67,design change approval pending
57746,PRJ_1948,2019-11-01,785.89,77.67,none
57747,PRJ_1949,2017-12-01,64.33,5.14,none
57748,PRJ_1949,2017-12-01,80.58,6.07,none
57749,PRJ_1949,2018-01-01,99.64,7.49,none
57750,PRJ_1949,2018-03-01,125.11,9.52,none
57751,PRJ_1949,2018-04-01,141.36,10.59,none
57752,PRJ_1949,2018-05-01,197.79,15.31,fund release delay
57753,PRJ_1949,2018-06-01,243.21,17.85,none
57754,PRJ_1949,2018-07-01,231.86,17.85,none
57755,PRJ_1949,2018-08-01,259.61,20.49,monsoon disruption
57756,PRJ_1949,2018-08-01,363.45,25.53,monsoon disruption
57757,PRJ_1949,2018-10-01,413.51,29.08,none
57758,PRJ_1949,2018-10-01,453.29,35.25,none
57759,PRJ_1950,2019-09-01,31.45,0.9,
57760,PRJ_1950,2019-10-01,61.03,1.75,right of way (RoW) dispute
57761,PRJ_1950,2019-10-01,86.47,2.23,forest clearance delayed
57762,PRJ_1950,2019-12-01,82.22,2.36,land acquisition delay
57763,PRJ_1950,2019-12-01,93.21,2.49,forest clearance delayed
57764,PRJ_1950,2020-01-01,95.44,2.62,utility shifting pending
57765,PRJ_1950,2020-03-01,96.93,2.77,land acquisition delay
57766,PRJ_1950,2020-04-01,107.43,2.92,environmental clearance pending; equipment procurement delay
57767,PRJ_1950,2020-05-01,117.47,3.07,
57768,PRJ_1950,2020-05-01,112.99,3.24,contractor mobilization pending
57769,PRJ_1950,2020-07-01,118.35,3.42,environmental clearance pending; law and order issue
57770,PRJ_1950,2020-07-01,140.17,3.6,right of way (RoW) dispute
57771,PRJ_1950,2020-08-01,371.24,10.26,
57772,PRJ_1950,2020-09-01,390.24,10.26,fund release delay
57773,PRJ_1950,2020-10-01,422.25,11.28,none
57774,PRJ_1950,2020-11-01,470.15,12.54,subcontractor dispute
57775,PRJ_1950,2020-12-01,628.8,12.54,none
57776,PRJ_1950,2021-01-01,619.4,12.54,design change approval pending
57777,PRJ_1950,2021-03-01,604.68,12.54,fund release delay
57778,PRJ_1950,2021-04-01,646.62,12.54,none
57779,PRJ_1950,2021-05-01,606.42,12.78,law and order issue
57780,PRJ_1950,2021-06-01,662.87,13.95,none
57781,PRJ_1950,2021-07-01,727.49,15.41,equipment procurement delay
57782,PRJ_1950,2021-08-01,751.27,15.91,none
57783,PRJ_1950,2021-08-01,904.94,19.11,raw material supply shortage
57784,PRJ_1950,2021-09-01,914.72,19.11,monsoon disruption
57785,PRJ_1950,2021-10-01,1001.66,19.41,none
57786,PRJ_1950,2021-11-01,1040.61,20.13,none
57787,PRJ_1950,2021-12-01,1032.57,20.13,none
57788,PRJ_1950,2022-01-01,1049.4,21.21,
57789,PRJ_1950,2022-03-01,966.82,21.21,none
57790,PRJ_1950,2022-04-01,1033.21,22.56,none
57791,PRJ_1951,2023-08-01,1.04,0.65,right of way (RoW) dispute
57792,PRJ_1951,2023-08-01,2.31,1.55,utility shifting pending
57793,PRJ_1951,2023-09-01,3.72,2.58,
57794,PRJ_1951,2023-10-01,4.38,2.86,forest clearance delayed
57795,PRJ_1951,2023-11-01,4.87,3.16,right of way (RoW) dispute
57796,PRJ_1951,2023-12-01,5.17,3.5,right of way (RoW) dispute
57797,PRJ_1951,2024-01-01,6.23,3.86,land acquisition delay
57798,PRJ_1951,2024-03-01,6.41,4.26,
57799,PRJ_1951,2024-03-01,6.87,4.69,right of way (RoW) dispute
57800,PRJ_1951,2024-04-01,7.93,5.03,
57801,PRJ_1951,2024-05-01,8.25,5.67,right of way (RoW) dispute
57802,PRJ_1951,2024-06-01,10.09,6.23,right of way (RoW) dispute; raw material supply shortage
57803,PRJ_1951,2024-07-01,27.51,17.16,
57804,PRJ_1951,2024-08-01,28.92,19.99,monsoon disruption
57805,PRJ_1951,2024-09-01,30.67,19.99,none
57806,PRJ_1951,2024-10-01,33.77,22.79,none
57807,PRJ_1951,2024-11-01,33.85,22.79,
57808,PRJ_1951,2024-12-01,39.5,26.45,none
57809,PRJ_1951,2025-01-01,44.26,27.87,none
57810,PRJ_1951,2025-03-01,48.87,30.28,none
57811,PRJ_1951,2025-03-01,45.64,31.64,none
57812,PRJ_1951,2025-05-01,49.45,34.29,monsoon disruption
57813,PRJ_1951,2025-05-01,56.6,36.97,none
57814,PRJ_1951,2025-07-01,62.75,39.6,none
57815,PRJ_1951,2025-07-01,92.89,42.66,none
57816,PRJ_1951,2025-08-01,94.73,44.27,none
57817,PRJ_1951,2025-09-01,100.32,47.12,none
57818,PRJ_1951,2025-10-01,112.9,52.0,
57819,PRJ_1951,2025-11-01,111.57,52.16,none
57820,PRJ_1951,2025-12-01,126.43,58.26,none
57821,PRJ_1951,2026-01-01,131.21,59.68,none
57822,PRJ_1951,2026-03-01,136.95,63.93,none
57823,PRJ_1951,2026-04-01,145.94,65.39,none
57824,PRJ_1951,2026-05-01,154.65,67.5,none
57825,PRJ_1951,2026-05-01,156.63,68.05,equipment procurement delay
57826,PRJ_1951,2026-07-01,157.73,70.07,none
57827,PRJ_1951,2026-07-01,163.06,72.64,none
57828,PRJ_1951,2026-08-01,168.27,74.33,none
57829,PRJ_1951,2026-09-01,173.57,77.1,design change approval pending
57830,PRJ_1951,2026-10-01,169.76,79.82,none
57831,PRJ_1951,2026-11-01,171.76,81.47,equipment procurement delay
57832,PRJ_1951,2026-12-01,189.52,84.92,
57833,PRJ_1951,2027-01-01,197.25,84.92,monsoon disruption
57834,PRJ_1951,2027-03-01,180.91,85.02,none
57835,PRJ_1951,2027-04-01,203.29,87.64,none
57836,PRJ_1951,2027-05-01,183.92,88.87,monsoon disruption
57837,PRJ_1951,2027-06-01,194.98,90.8,none
57838,PRJ_1951,2027-07-01,214.91,91.82,
57839,PRJ_1952,2023-04-01,3.03,0.85,environmental clearance pending; fund release delay
57840,PRJ_1952,2023-05-01,3.9,1.05,environmental clearance pending
57841,PRJ_1952,2023-05-01,6.71,1.83,contractor mobilization pending
57842,PRJ_1952,2023-07-01,8.78,2.28,right of way (RoW) dispute
57843,PRJ_1952,2023-07-01,8.72,2.51,land acquisition delay; law and order issue
57844,PRJ_1952,2023-08-01,11.06,3.07,right of way (RoW) dispute; fund release delay
57845,PRJ_1952,2023-09-01,12.93,3.33,environmental clearance pending
57846,PRJ_1952,2023-10-01,13.62,3.6,utility shifting pending
57847,PRJ_1952,2023-11-01,13.93,3.89,right of way (RoW) dispute
57848,PRJ_1952,2023-12-01,14.39,4.2,land acquisition delay; law and order issue
57849,PRJ_1952,2024-01-01,16.09,4.53,land acquisition delay; equipment procurement delay
57850,PRJ_1952,2024-02-01,16.84,4.89,land acquisition delay
57851,PRJ_1952,2024-03-01,52.33,13.77,none
57852,PRJ_1952,2024-04-01,55.63,13.77,none
57853,PRJ_1952,2024-05-01,61.72,14.38,subcontractor dispute
57854,PRJ_1952,2024-06-01,65.36,15.39,none
57855,PRJ_1952,2024-07-01,71.72,16.37,none
57856,PRJ_1952,2024-08-01,75.63,18.51,none
57857,PRJ_1952,2024-09-01,87.93,21.43,monsoon disruption
57858,PRJ_1952,2024-10-01,86.79,21.74,none
57859,PRJ_1952,2024-11-01,91.05,22.39,none
57860,PRJ_1952,2024-12-01,106.98,23.73,none
57861,PRJ_1952,2025-01-01,104.66,25.82,subcontractor dispute
57862,PRJ_1952,2025-03-01,123.98,29.98,fund release delay
57863,PRJ_1952,2025-03-01,136.99,30.76,subcontractor dispute
57864,PRJ_1952,2025-04-01,134.15,31.03,none
57865,PRJ_1952,2025-05-01,132.75,31.71,none
