project_id,project_name,ministry,sector,implementing_agency,state,latitude,longitude,approval_date,original_cost_cr,revised_cost_cr,approved_completion_date,revised_completion_date,cumulative_expenditure_cr,num_milestones,milestones_completed,milestones_delayed,status
PRJ_1741,Coal Infrastructure Development at Maharashtra Section Pkg-5,Ministry of Coal,Coal Mining,MCL,Maharashtra,19.1626,76.0525,2021-07-01,232.16,260.95,2023-06-01,2024-01-30,158.92,21,12,9,Delayed
PRJ_1742,Roads Infrastructure Development at Himachal Pradesh Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Himachal Pradesh,30.7834,76.6121,2023-02-01,1816.15,1912.41,2025-06-02,2026-01-31,1540.16,16,12,1,Delayed
PRJ_1743,Railways Infrastructure Development at Madhya Pradesh Section Pkg-7,Ministry of Railways,Railways,RVNL,Madhya Pradesh,22.5681,78.6185,2017-06-01,478.91,538.77,2019-10-01,2019-10-31,351.54,20,13,1,Delayed
PRJ_1744,Railways Infrastructure Development at Gujarat Section Pkg-8,Ministry of Railways,Railways,Central Railway,Gujarat,22.1854,70.6221,2016-02-01,1143.26,1462.23,2021-01-31,2022-03-02,1052.26,14,9,4,Delayed
PRJ_1745,Petroleum Infrastructure Development at Andhra Pradesh Section Pkg-9,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,IOCL,Andhra Pradesh,16.2987,79.8239,2020-12-01,399.9,459.09,2024-04-01,2024-07-31,382.93,7,5,1,Delayed
PRJ_1746,Petroleum Infrastructure Development at Assam Section Pkg-1,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,ONGC,Assam,26.7244,93.1078,2016-12-01,1002.96,1192.52,2020-08-31,2021-07-01,762.57,12,7,1,Delayed
PRJ_1747,Railways Infrastructure Development at Maharashtra Section Pkg-2,Ministry of Railways,Railways,Central Railway,Maharashtra,19.7661,75.4057,2019-05-01,436.82,470.89,2022-05-31,2023-03-31,422.4,17,15,2,Delayed
PRJ_1748,Roads Infrastructure Development at Nagaland Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Nagaland,26.7527,94.9312,2018-02-01,424.02,602.11,2021-05-03,2021-12-02,227.93,20,7,4,Delayed
PRJ_1749,Roads Infrastructure Development at Andhra Pradesh Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Andhra Pradesh,16.479,79.7065,2017-02-01,264.4,321.77,2020-10-02,2022-12-02,248.63,18,13,3,Delayed
PRJ_1750,Railways Infrastructure Development at Chhattisgarh Section Pkg-5,Ministry of Railways,Railways,Central Railway,Chhattisgarh,21.0206,82.1947,2022-01-01,2751.74,2911.34,2023-12-02,2024-01-31,2311.26,15,12,2,Ongoing
PRJ_1751,Roads Infrastructure Development at Chhattisgarh Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Chhattisgarh,21.6426,81.7901,2017-10-01,253.51,269.99,2019-06-01,2019-07-31,166.08,13,8,0,Ongoing
PRJ_1752,Railways Infrastructure Development at Bihar Section Pkg-7,Ministry of Railways,Railways,Dedicated Freight Corridor Corp,Bihar,,85.7538,2021-04-01,284.28,388.04,2022-09-30,2024-01-30,357.71,7,6,1,Delayed
PRJ_1753,Coal Infrastructure Development at Madhya Pradesh Section Pkg-8,Ministry of Coal,Coal Mining,WCL,Madhya Pradesh,22.607,78.3805,2016-07-01,150.0,163.2,2018-05-01,2018-12-30,60.3,17,6,2,Delayed
PRJ_1754,Coal Infrastructure Development at Arunachal Pradesh Section Pkg-9,Ministry of Coal,Coal Mining,MCL,Arunachal Pradesh,27.8482,,2016-12-01,1412.98,1458.2,2019-12-01,2020-07-31,1238.49,11,9,2,Delayed
PRJ_1755,Petroleum Infrastructure Development at Chhattisgarh Section Pkg-1,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,GAIL,Chhattisgarh,21.5353,81.8832,2021-07-01,473.52,474.94,2026-03-01,2026-04-30,172.76,21,7,2,Ongoing
PRJ_1756,Roads Infrastructure Development at Andhra Pradesh Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Andhra Pradesh,15.4089,80.1014,2016-03-01,155.74,157.92,2018-05-31,2018-07-30,157.92,24,23,2,Ongoing
PRJ_1757,Railways Infrastructure Development at Andhra Pradesh Section Pkg-3,Ministry of Railways,Railways,Central Railway,Andhra Pradesh,16.1583,80.0105,2017-11-01,725.53,742.22,2021-01-31,2021-06-01,686.87,7,6,1,Delayed
PRJ_1758,Telecommunications Infrastructure Development at Karnataka Section Pkg-4,Department of Telecommunications,Telecommunications,BSNL,Karnataka,,75.3411,2020-10-01,2046.47,2328.88,2024-08-01,2024-10-31,740.72,21,6,0,Delayed
PRJ_1759,Roads Infrastructure Development at Punjab Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Punjab,31.1136,74.7831,2022-02-01,150.0,171.0,2024-05-02,2025-09-01,61.87,9,3,2,Delayed
PRJ_1760,Railways Infrastructure Development at Mizoram Section Pkg-6,Ministry of Railways,Railways,Central Railway,Mizoram,22.9224,92.7189,2019-10-01,150.0,148.2,2023-08-01,2023-09-30,133.53,18,17,0,Ongoing
PRJ_1761,Roads Infrastructure Development at Madhya Pradesh Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Madhya Pradesh,,79.0801,2023-06-01,150.0,146.25,2025-09-30,2026-01-29,81.5,20,11,2,Delayed
PRJ_1762,Roads Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,26.6481,81.1824,2016-10-01,993.75,947.04,2019-10-01,2020-06-30,883.41,15,13,0,Delayed
PRJ_1763,Roads Infrastructure Development at Assam Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Assam,25.875,93.2742,2017-04-01,2162.72,2995.37,2020-03-01,2023-03-01,1060.63,6,1,4,Delayed
PRJ_1764,Power Infrastructure Development at Chhattisgarh Section Pkg-1,Ministry of Power,Power Transmission & Generation,PGCIL,Chhattisgarh,21.1451,81.3167,2021-06-01,150.0,193.95,2024-08-31,2027-08-01,102.29,9,4,4,Delayed
PRJ_1765,Roads Infrastructure Development at Sikkim Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Sikkim,27.5784,87.9838,2017-01-01,590.76,602.58,2019-10-02,2021-04-01,555.6,23,19,2,Delayed
PRJ_1766,Roads Infrastructure Development at Bihar Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Bihar,25.3681,85.1453,2016-01-01,306.39,293.83,2020-03-01,2020-08-30,53.35,17,3,0,Delayed
PRJ_1767,Railways Infrastructure Development at Andhra Pradesh Section Pkg-4,Ministry of Railways,Railways,Central Railway,Andhra Pradesh,15.4458,79.1576,2022-11-01,519.69,692.23,2024-12-31,2025-12-31,559.86,9,7,1,Delayed
PRJ_1768,Coal Infrastructure Development at Nagaland Section Pkg-5,Ministry of Coal,Coal Mining,SECL,Nagaland,26.7442,94.2437,2018-12-01,310.5,312.36,2022-12-31,2023-04-01,191.74,23,13,0,Ongoing
PRJ_1769,Roads Infrastructure Development at West Bengal Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHAI,West Bengal,,88.0881,2018-10-01,181.9,205.73,2020-09-30,2020-09-30,120.35,8,4,2,Delayed
PRJ_1770,Roads Infrastructure Development at Kerala Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Kerala,10.4474,76.4762,2020-08-01,368.41,392.36,2022-12-31,2023-03-01,246.41,14,9,1,Ongoing
PRJ_1771,Roads Infrastructure Development at Haryana Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Haryana,29.6515,76.5165,2016-08-01,369.03,426.6,2020-12-31,2022-08-31,315.87,18,13,2,Delayed
PRJ_1772,Power Infrastructure Development at Chhattisgarh Section Pkg-9,Ministry of Power,Power Transmission & Generation,SJVN,Chhattisgarh,21.1003,81.3149,2018-06-01,478.92,540.7,2023-06-01,2025-10-30,73.76,13,1,12,Stalled
PRJ_1773,Roads Infrastructure Development at Gujarat Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Gujarat,22.7854,70.6732,2017-02-01,1448.69,1836.94,2022-02-01,2023-10-02,1062.5,24,13,5,Delayed
PRJ_1774,Roads Infrastructure Development at Rajasthan Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Rajasthan,27.0213,74.5644,2022-01-01,627.1,833.42,2024-12-31,2026-12-31,702.0,24,20,3,Delayed
PRJ_1775,Railways Infrastructure Development at Madhya Pradesh Section Pkg-3,Ministry of Railways,Railways,Central Railway,Madhya Pradesh,22.5378,78.4182,2019-01-01,6597.55,6656.93,2021-12-01,2022-01-30,4564.85,21,14,1,Ongoing
PRJ_1776,Roads Infrastructure Development at West Bengal Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,West Bengal,23.0004,,2017-10-01,788.1,812.53,2019-04-01,2019-07-31,757.78,10,9,0,Delayed
PRJ_1777,Industrial Infrastructure Development at Uttar Pradesh Section Pkg-5,Department for Promotion of Industry & Internal Trade,Industrial Parks & SEZ,MIDC,Uttar Pradesh,27.2947,80.8634,2019-10-01,599.93,606.53,2023-07-01,2023-07-31,593.84,12,11,2,Ongoing
PRJ_1778,Coal Infrastructure Development at Maharashtra Section Pkg-6,Ministry of Coal,Coal Mining,SECL,Maharashtra,19.3093,75.6467,2016-04-01,324.9,325.55,2021-03-01,2021-04-30,64.12,23,4,1,Ongoing
PRJ_1779,Railways Infrastructure Development at Gujarat Section Pkg-7,Ministry of Railways,Railways,IRCON,Gujarat,22.3274,71.2367,2017-03-01,1194.01,1373.11,2019-03-31,2019-03-31,1108.15,12,9,0,Delayed
PRJ_1780,Roads Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttar Pradesh,26.4304,80.7614,2018-02-01,666.91,739.6,2022-09-02,2022-11-01,635.25,10,8,1,Delayed
PRJ_1781,Roads Infrastructure Development at Chhattisgarh Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Chhattisgarh,,82.302,2017-08-01,150.0,218.55,2020-05-01,2020-11-30,101.09,11,5,2,Delayed
PRJ_1782,Roads Infrastructure Development at Chhattisgarh Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Chhattisgarh,21.6634,,2020-04-01,328.61,340.77,2024-03-01,2024-08-30,48.12,21,3,0,Delayed
PRJ_1783,Railways Infrastructure Development at Uttar Pradesh Section Pkg-2,Ministry of Railways,Railways,Central Railway,Uttar Pradesh,27.2689,81.4634,2017-04-01,1370.45,1833.66,2021-07-31,2022-09-30,1180.53,19,12,4,Delayed
PRJ_1784,Roads Infrastructure Development at Himachal Pradesh Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Himachal Pradesh,31.379,77.3697,2021-03-01,550.16,692.1,2025-03-31,2027-03-01,290.64,6,2,4,Delayed
PRJ_1785,Roads Infrastructure Development at Mizoram Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Mizoram,23.2314,93.149,2023-07-01,349.23,398.12,2025-10-30,2026-12-30,143.69,16,5,1,Delayed
PRJ_1786,Roads Infrastructure Development at Uttar Pradesh Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,,80.3646,2022-07-01,278.43,371.43,2026-03-31,2028-04-29,156.96,18,7,5,Delayed
PRJ_1787,Railways Infrastructure Development at Rajasthan Section Pkg-6,Ministry of Railways,Railways,IRCON,Rajasthan,27.0074,,2022-02-01,1950.0,2691.0,2023-10-02,2025-05-02,2316.45,12,9,2,Delayed
PRJ_1788,Roads Infrastructure Development at Telangana Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Telangana,18.0173,79.5591,2017-01-01,1167.51,1445.38,2020-08-01,2021-10-01,480.68,7,2,2,Delayed
PRJ_1789,Roads Infrastructure Development at Arunachal Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Arunachal Pradesh,28.5691,94.5697,2022-08-01,150.0,157.95,2027-08-01,2027-08-31,140.53,15,12,0,Ongoing
PRJ_1790,Roads Infrastructure Development at Odisha Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Odisha,21.4243,85.4945,2021-10-01,186.49,183.88,2026-03-02,2026-03-02,50.87,23,6,0,Ongoing
PRJ_1791,Roads Infrastructure Development at Rajasthan Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Rajasthan,,74.321,2019-05-01,1823.8,1876.69,2022-12-30,2023-05-31,348.41,13,2,2,Delayed
PRJ_1792,Power Infrastructure Development at Madhya Pradesh Section Pkg-2,Ministry of Power,Power Transmission & Generation,SJVN,Madhya Pradesh,22.8194,,2017-10-01,449.27,473.08,2022-10-01,2022-10-31,105.07,15,3,0,Ongoing
PRJ_1793,Roads Infrastructure Development at Maharashtra Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Maharashtra,20.0131,76.1977,2023-01-01,524.98,528.13,2026-12-01,2027-01-30,138.25,23,5,0,Ongoing
PRJ_1794,Coal Infrastructure Development at Assam Section Pkg-4,Ministry of Coal,Coal Mining,SECL,Assam,26.7443,93.1708,2019-05-01,208.09,260.74,2021-08-30,2022-09-29,208.37,21,16,2,Delayed
PRJ_1795,Roads Infrastructure Development at Himachal Pradesh Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Himachal Pradesh,30.9013,77.7722,2020-05-01,280.87,338.17,2024-06-30,2026-01-29,254.82,17,12,4,Delayed
PRJ_1796,Roads Infrastructure Development at Assam Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Assam,26.3328,92.5075,2016-02-01,450.11,467.21,2019-04-02,2019-08-01,429.68,17,14,0,Delayed
PRJ_1797,Water Infrastructure Development at Andhra Pradesh Section Pkg-7,"Department of Water Resources, River Development & GR",Water & Sanitation,National Mission for Clean Ganga,Andhra Pradesh,15.7522,79.1505,2019-08-01,917.84,969.24,2021-03-31,2021-10-30,907.54,23,21,0,Delayed
PRJ_1798,Roads Infrastructure Development at Madhya Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Madhya Pradesh,22.5592,78.107,2023-04-01,1665.83,2133.93,2027-07-31,2028-05-30,1851.23,13,10,3,Delayed
PRJ_1799,Roads Infrastructure Development at Haryana Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Haryana,29.1632,,2021-08-01,1584.16,1918.42,2024-08-31,2026-10-31,1145.56,23,13,4,Delayed
PRJ_1800,Roads Infrastructure Development at Punjab Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Punjab,31.0518,75.351,2023-07-01,3213.88,3445.28,2026-08-30,2026-12-29,1950.69,15,8,2,Delayed
PRJ_1801,Roads Infrastructure Development at Chhattisgarh Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Chhattisgarh,21.0316,81.9422,2016-01-01,748.87,767.59,2019-04-02,2019-06-01,228.81,13,3,2,Ongoing
PRJ_1802,Railways Infrastructure Development at Madhya Pradesh Section Pkg-3,Ministry of Railways,Railways,Dedicated Freight Corridor Corp,Madhya Pradesh,23.4432,78.7412,2019-05-01,1368.33,1628.31,2021-03-31,2023-01-29,543.71,17,5,9,Delayed
PRJ_1803,Roads Infrastructure Development at Bihar Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Bihar,24.6792,85.6928,2022-09-01,7608.92,7228.47,2026-04-01,2027-01-30,7004.27,20,18,1,Delayed
PRJ_1804,Roads Infrastructure Development at Maharashtra Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Maharashtra,19.8394,75.941,2018-01-01,727.46,761.65,2020-09-01,2020-10-31,436.99,18,10,0,Ongoing
PRJ_1805,Petroleum Infrastructure Development at Uttar Pradesh Section Pkg-6,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,NRL,Uttar Pradesh,26.3192,81.378,2023-10-01,2941.96,3315.59,2027-05-01,2027-08-30,2932.97,24,22,0,Delayed
PRJ_1806,Roads Infrastructure Development at Gujarat Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Gujarat,22.4876,70.6461,2019-10-01,150.0,159.45,2023-04-01,2023-05-01,144.98,6,5,1,Ongoing
PRJ_1807,Railways Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Railways,Railways,IRCON,Uttar Pradesh,26.9995,80.3811,2023-02-01,150.0,197.55,2024-11-01,2027-01-31,166.14,15,12,3,Delayed
PRJ_1808,Roads Infrastructure Development at Odisha Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,21.169,85.1924,2017-06-01,894.12,907.53,2021-01-30,2021-05-01,505.92,10,5,0,Ongoing
PRJ_1809,Petroleum Infrastructure Development at Jharkhand Section Pkg-1,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,IOCL,Jharkhand,23.2051,,2019-02-01,321.91,378.89,2020-10-01,2023-10-01,303.15,10,7,3,Delayed
PRJ_1810,Roads Infrastructure Development at Tripura Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Tripura,23.9905,91.9502,2021-05-01,398.54,458.72,2026-03-31,2028-07-30,288.91,19,11,5,Delayed
PRJ_1811,Roads Infrastructure Development at Tamil Nadu Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Tamil Nadu,11.5383,78.0868,2023-06-01,705.94,738.41,2027-03-01,2027-03-01,701.79,23,22,2,Ongoing
PRJ_1812,Industrial Infrastructure Development at Maharashtra Section Pkg-4,Department for Promotion of Industry & Internal Trade,Industrial Parks & SEZ,NICDC,Maharashtra,19.9017,75.4155,2022-04-01,150.0,142.5,2025-12-30,2025-12-30,135.06,7,6,2,Ongoing
PRJ_1813,Roads Infrastructure Development at Odisha Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,21.4889,84.9961,2019-10-01,1355.11,1287.35,2021-07-01,2022-03-01,885.67,22,14,1,Delayed
PRJ_1814,Roads Infrastructure Development at Uttar Pradesh Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttar Pradesh,26.4321,81.2639,2023-07-01,1891.22,1957.41,2025-11-29,2026-03-30,1927.58,6,5,2,Delayed
PRJ_1815,Railways Infrastructure Development at Assam Section Pkg-7,Ministry of Railways,Railways,IRCON,Assam,26.4229,93.2821,2020-01-01,344.36,337.13,2022-05-02,2022-07-01,182.28,23,12,2,Ongoing
PRJ_1816,Railways Infrastructure Development at Uttarakhand Section Pkg-8,Ministry of Railways,Railways,IRCON,Uttarakhand,30.3645,78.6266,2019-08-01,683.87,932.8,2021-07-01,2023-09-30,882.57,20,17,3,Delayed
PRJ_1817,Railways Infrastructure Development at Himachal Pradesh Section Pkg-9,Ministry of Railways,Railways,RVNL,Himachal Pradesh,31.2564,76.808,2018-11-01,1028.14,1107.31,2022-11-01,2022-11-01,1019.46,24,20,0,Ongoing
PRJ_1818,Industrial Infrastructure Development at Meghalaya Section Pkg-1,Department for Promotion of Industry & Internal Trade,Industrial Parks & SEZ,GIDC,Meghalaya,25.5171,91.875,2017-10-01,1098.47,1245.66,2019-04-01,2020-03-31,1193.36,7,6,1,Delayed
PRJ_1819,Roads Infrastructure Development at Manipur Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Manipur,,93.9857,2021-12-01,793.88,989.17,2026-07-02,2028-06-01,117.62,17,2,14,Stalled
PRJ_1820,Roads Infrastructure Development at Odisha Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,21.0767,84.5089,2017-05-01,645.5,672.61,2020-02-29,2020-04-29,236.54,12,4,2,Ongoing
PRJ_1821,Petroleum Infrastructure Development at Gujarat Section Pkg-4,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,HPCL,Gujarat,22.1512,71.358,2017-02-01,934.93,1216.34,2019-11-02,2022-08-02,1044.43,19,15,2,Delayed
PRJ_1822,Roads Infrastructure Development at West Bengal Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,West Bengal,23.4952,87.8076,2019-04-01,565.0,917.0,2020-10-30,2022-10-30,73.49,8,0,8,Stalled
PRJ_1823,Roads Infrastructure Development at Odisha Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Odisha,20.5235,84.8814,2016-10-01,987.85,1075.77,2018-07-02,2018-12-31,1075.77,15,14,1,Delayed
PRJ_1824,Roads Infrastructure Development at Gujarat Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Gujarat,21.7799,71.3241,2022-07-01,497.27,559.43,2024-04-30,2024-06-29,551.93,15,13,2,Delayed
PRJ_1825,Roads Infrastructure Development at West Bengal Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,West Bengal,23.3031,87.2619,2016-04-01,289.89,305.25,2019-10-31,2019-10-31,194.46,22,13,2,Ongoing
PRJ_1826,Roads Infrastructure Development at Uttar Pradesh Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttar Pradesh,26.5373,81.1167,2016-06-01,876.71,1044.16,2019-05-02,2019-10-01,860.39,6,4,1,Delayed
PRJ_1827,Roads Infrastructure Development at Andhra Pradesh Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Andhra Pradesh,16.1831,79.6956,2020-08-01,662.18,691.98,2022-07-02,2023-04-01,298.58,8,3,1,Delayed
PRJ_1828,Roads Infrastructure Development at Telangana Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Telangana,17.9782,79.1294,2019-04-01,498.25,640.25,2022-03-31,2024-03-30,448.53,10,7,3,Delayed
PRJ_1829,Roads Infrastructure Development at Uttar Pradesh Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,26.9855,81.0666,2018-04-01,2140.88,2143.02,2022-10-31,2023-03-01,1857.83,12,10,0,Delayed
PRJ_1830,Healthcare Infrastructure Development at Rajasthan Section Pkg-4,Ministry of Health & Family Welfare,Healthcare Infrastructure,CPWD,Rajasthan,27.5838,74.0096,2021-06-01,566.85,633.17,2023-08-31,2023-11-30,497.0,10,8,0,Delayed
PRJ_1831,Railways Infrastructure Development at Madhya Pradesh Section Pkg-5,Ministry of Railways,Railways,Central Railway,Madhya Pradesh,,78.336,2016-10-01,390.43,536.06,2020-12-31,2022-05-02,84.91,16,2,6,Delayed
